"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
-0.0062227,-0.026803,0.03,-0.45866,0.1042,-0.013133,2.2969e-23
-0.0055705,-0.028191,0.03,-0.43173,0.10507,-0.013659,-6.2653e-24
-0.0048753,-0.029581,0.03,-0.40696,0.10595,-0.014153,-6.0731e-24
-0.0041432,-0.030972,0.03,-0.38396,0.10683,-0.01461,-9.8044e-24
-0.0033869,-0.032366,0.03,-0.36214,0.1077,-0.015024,-5.1292e-24
-0.0026348,-0.033769,0.03,-0.34065,0.10857,-0.015378,-4.0804e-24
-0.0019445,-0.035193,0.03,-0.31914,0.10944,-0.015641,-9.4024e-27
-0.001395,-0.036653,0.03,-0.29837,0.11029,-0.01578,-2.5963e-24
-0.0010115,-0.038143,0.03,-0.27847,0.11112,-0.015796,-6.3841e-25
-0.0007188,-0.039647,0.03,-0.2588,0.11192,-0.015734,-1.18e-25
-0.00042624,-0.04115,0.03,-0.23877,0.11268,-0.015641,-4.1717e-25
-9.6383e-05,-0.042658,0.03,-0.21956,0.11341,-0.015542,1.5269e-28
0.00028541,-0.044167,0.03,-0.2026,0.11412,-0.015442,1.834e-24
0.00072178,-0.045676,0.03,-0.18742,0.11481,-0.015342,4.9672e-24
0.0012111,-0.047183,0.03,-0.17374,0.11547,-0.01524,1.1431e-24
0.0017506,-0.048688,0.03,-0.16129,0.11612,-0.015134,2.1282e-24
0.002337,-0.050191,0.03,-0.14989,0.11674,-0.015023,-2.486e-24
0.0029674,-0.051691,0.03,-0.1394,0.11735,-0.014905,1.3208e-24
0.0036394,-0.053187,0.03,-0.1297,0.11794,-0.014778,-1.8801e-24
0.0043512,-0.05468,0.03,-0.12072,0.11851,-0.014643,-1.7726e-24
0.0051019,-0.056169,0.03,-0.11237,0.11906,-0.014499,-4.1153e-26
0.0058913,-0.057652,0.03,-0.10459,0.11959,-0.014345,2.3067e-24
0.00672,-0.05913,0.03,-0.097344,0.1201,-0.014183,2.5071e-24
0.0075894,-0.060601,0.03,-0.090582,0.1206,-0.014013,4.4076e-24
0.0085012,-0.062063,0.03,-0.084273,0.12108,-0.013835,-4.6051e-24
0.0094574,-0.063515,0.03,-0.078384,0.12154,-0.013649,-3.1779e-25
0.01046,-0.064954,0.03,-0.07289,0.12198,-0.013457,2.1582e-24
0.011513,-0.066379,0.03,-0.067768,0.1224,-0.013259,2.5392e-24
0.012616,-0.067787,0.03,-0.062994,0.12281,-0.013054,-5.6158e-24
0.013773,-0.069175,0.03,-0.058549,0.12321,-0.012844,2.7904e-25
0.014984,-0.070542,0.03,-0.054414,0.12358,-0.012629,-1.5061e-24
0.016253,-0.071885,0.03,-0.050572,0.12394,-0.012407,7.4335e-24
0.017581,-0.0732,0.03,-0.047007,0.12429,-0.01218,-1.2246e-23
0.018969,-0.074484,0.03,-0.043707,0.12462,-0.011948,-6.3626e-24
0.020418,-0.075735,0.03,-0.040659,0.12493,-0.011709,2.5339e-25
0.021929,-0.076949,0.03,-0.037856,0.12523,-0.011464,-7.5386e-24
0.023504,-0.078122,0.03,-0.035289,0.12551,-0.011213,1.314e-23
0.025143,-0.079252,0.03,-0.032954,0.12577,-0.010955,5.5659e-24
0.026845,-0.080334,0.03,-0.030851,0.12601,-0.010689,3.2239e-24
0.028612,-0.081365,0.03,-0.028978,0.12624,-0.010416,7.3315e-29
0.030443,-0.082341,0.03,-0.027345,0.12644,-0.010134,2.2928e-24
0.032338,-0.083258,0.03,-0.025961,0.12662,-0.0098434,-3.6723e-25
0.034295,-0.084112,0.03,-0.024836,0.12679,-0.0095435,-9.9996e-26
0.036315,-0.0849,0.03,-0.023992,0.12692,-0.0092335,-3.896e-25
0.038396,-0.085617,0.03,-0.023455,0.12703,-0.0089128,3.9004e-25
0.040539,-0.086262,0.03,-0.023264,0.12711,-0.0085804,3.0813e-24
0.042743,-0.08683,0.03,-0.023465,0.12717,-0.008235,-6.8067e-24
0.045013,-0.087323,0.03,-0.024126,0.12718,-0.007875,5.1339e-24
0.047355,-0.08774,0.03,-0.025329,0.12716,-0.0074988,-4.641e-24
0.049777,-0.088085,0.03,-0.027144,0.12708,-0.0071049,9.4851e-24
0.052294,-0.08836,0.03,-0.02962,0.12696,-0.0066938,-2.2486e-23
0.054918,-0.088567,0.03,-0.032817,0.12677,-0.0062679,9.3713e-24
0.057654,-0.088702,0.03,-0.036895,0.1265,-0.0058319,-6.1689e-27
0.060502,-0.088755,0.03,-0.042185,0.12616,-0.0053922,1.0171e-23
0.063449,-0.088711,0.03,-0.049167,0.12571,-0.0049554,-6.4251e-24
0.066481,-0.088555,0.03,-0.058354,0.12516,-0.0045291,-1.4595e-23
0.06958,-0.088268,0.03,-0.07017,0.12449,-0.0041222,1.2927e-23
0.072727,-0.08784,0.03,-0.084988,0.12369,-0.0037457,-9.5748e-24
0.075907,-0.087258,0.03,-0.10327,0.12276,-0.0034132,3.3021e-25
0.079105,-0.086517,0.03,-0.12574,0.12168,-0.00314,-4.3929e-24
0.082308,-0.085611,0.03,-0.15345,0.12046,-0.0029431,-1.03e-24
0.085504,-0.084538,0.03,-0.1878,0.11907,-0.0028411,4.4359e-24
0.08868,-0.083295,0.03,-0.23052,0.11752,-0.0028556,-1.1962e-24
0.091827,-0.081882,0.03,-0.28379,0.11579,-0.0030116,-5.8106e-25
0.094933,-0.0803,0.03,-0.35055,0.11386,-0.0033386,2.7372e-23
0.097988,-0.07855,0.03,-0.43484,0.11173,-0.003871,-2.1466e-23
0.10098,-0.076635,0.03,-0.54231,0.10939,-0.0046482,-6.4618e-24
0.1039,-0.074559,0.03,-0.68101,0.10681,-0.0057161,5.0989e-25
0.10675,-0.072324,0.03,-0.86255,0.10399,-0.0071273,-3.4396e-23
0.0020343,0.012293,0.03,-211.57,0.060996,0.076259,-8.3651e-24
0.0020252,0.012528,0.03,-173.41,0.064216,0.075746,8.2365e-24
0.0020298,0.012779,0.03,-142.1,0.067331,0.075205,-6.8673e-24
0.0020493,0.013048,0.03,-116.33,0.070342,0.074633,-1.6463e-25
0.0020847,0.013334,0.03,-95.12,0.073249,0.07403,2.2489e-23
0.0021373,0.013639,0.03,-77.633,0.076051,0.073395,-2.0808e-24
0.0022082,0.013962,0.03,-63.222,0.078749,0.072729,2.4828e-26
0.0022986,0.014305,0.03,-51.367,0.081343,0.072036,-4.2713e-24
0.0024099,0.014669,0.03,-41.638,0.083833,0.07132,4.5836e-24
0.0025435,0.015053,0.03,-33.678,0.08622,0.070586,-3.1299e-24
0.0027008,0.015461,0.03,-27.193,0.088508,0.069838,6.4838e-24
0.0028834,0.015892,0.03,-21.932,0.0907,0.069083,1.8789e-24
0.003093,0.016348,0.03,-17.679,0.0928,0.068325,3.1019e-25
0.0033314,0.016831,0.03,-14.249,0.094814,0.067568,-8.2943e-25
0.0036007,0.017344,0.03,-11.484,0.096746,0.066817,-1.9352e-25
0.0039028,0.017887,0.03,-9.251,0.098601,0.066073,-1.0079e-24
0.0042402,0.018463,0.03,-7.439,0.10038,0.065339,1.4416e-24
0.0046153,0.019076,0.03,-5.9608,0.10209,0.064617,4.1611e-25
0.0050309,0.019729,0.03,-4.7483,0.10373,0.063911,1.3526e-25
0.0054899,0.020424,0.03,-3.7132,0.1053,0.063228,-3.2366e-26
0.0059957,0.021166,0.03,-2.9129,0.10679,0.0626,-1.8494e-25
0.0065488,0.021891,0.03,-2.3139,0.10816,0.062075,-9.6599e-26
0.0071478,0.022596,0.03,-1.8231,0.10942,0.061667,-1.8059e-26
0.0077911,0.023282,0.03,-1.4403,0.11058,0.061364,-1.1957e-25
0.0084777,0.023948,0.03,-1.1449,0.11164,0.061163,-3.171e-25
0.0092066,0.024593,0.03,-0.91945,0.11262,0.06106,-1.0385e-25
0.0099769,0.025219,0.03,-0.7495,0.11353,0.061054,-6.6976e-25
0.010788,0.025823,0.03,-0.62641,0.11437,0.061144,-3.4637e-25
0.011639,0.026406,0.03,-0.5509,0.11514,0.061326,2.1061e-24
0.012529,0.026966,0.03,-0.52931,0.11585,0.061601,1.7351e-24
0.013459,0.027502,0.03,-0.55802,0.11651,0.061981,1.3159e-25
0.014427,0.028014,0.03,-0.60602,0.11715,0.062495,1.8221e-24
0.015433,0.028499,0.03,-0.62221,0.11782,0.063172,-1.8133e-24
0.016476,0.028957,0.03,-0.58168,0.11851,0.063979,-1.8415e-24
0.017557,0.029386,0.03,-0.54007,0.11908,0.06476,4.1694e-24
0.018674,0.029784,0.03,-0.6517,0.11921,0.065244,3.9746e-24
0.019828,0.030151,0.03,-1.1462,0.11848,0.06514,2.3687e-25
0.021017,0.030483,0.03,-2.235,0.11653,0.064259,8.5994e-24
0.02224,0.03078,0.03,-4.0379,0.1132,0.062597,9.8021e-24
0.023498,0.031041,0.03,-6.5081,0.10855,0.060343,7.667e-24
0.024788,0.031262,0.03,-9.4602,0.10287,0.057849,-3.3838e-24
0.026109,0.031443,0.03,-12.645,0.096604,0.055583,-9.0423e-26
0.027462,0.031583,0.03,-15.814,0.090335,0.054061,1.4054e-23
0.028843,0.031679,0.03,-18.747,0.084658,0.053757,-5.2896e-24
0.030252,0.031732,0.03,-21.265,0.080106,0.055009,5.8493e-25
0.031686,0.031741,0.03,-23.222,0.077055,0.05794,-1.0847e-24
0.033145,0.031706,0.03,-24.494,0.075657,0.06242,-1.7895e-24
0.034627,0.031626,0.03,-24.953,0.075822,0.068097,-6.4733e-26
0.03613,0.031503,0.03,-24.467,0.077257,0.074475,-4.3125e-23
0.03765,0.03134,0.03,-22.948,0.079549,0.080999,-1.4862e-23
0.039188,0.031138,0.03,-20.472,0.082253,0.087148,2.6409e-24
0.040739,0.030904,0.03,-17.354,0.084978,0.092528,3.9989e-25
0.042301,0.030654,0.03,-14.004,0.087478,0.096916,1.1689e-23
0.04387,0.030418,0.03,-10.765,0.089722,0.10023,6.651e-23
0.045439,0.030262,0.03,-7.8604,0.091949,0.10246,-1.9502e-23
0.046991,0.030267,0.03,-5.3869,0.094563,0.10366,5.14e-23
0.048516,0.03044,0.03,-3.296,0.097713,0.10401,-5.109e-23
0.050026,0.030691,0.03,-1.4762,0.10111,0.10378,9.1091e-24
0.051538,0.030933,0.03,0.16278,0.10438,0.10315,2.6179e-23
0.053061,0.031125,0.03,1.6901,0.10734,0.1022,6.1755e-23
0.054602,0.031266,0.03,3.133,0.10996,0.10097,-7.1197e-23
0.056161,0.031355,0.03,4.516,0.11225,0.099469,-1.3848e-22
0.057737,0.031393,0.03,5.8425,0.11421,0.097699,-7.1174e-23
0.059328,0.031383,0.03,7.1165,0.11585,0.095672,4.2013e-23
0.060931,0.031329,0.03,8.3407,0.11719,0.0934,4.1741e-23
0.062547,0.031233,0.03,9.5179,0.11826,0.090892,-4.6298e-23
0.064173,0.031097,0.03,10.65,0.11906,0.088159,-3.9466e-23
0.065809,0.030922,0.03,11.739,0.11962,0.085211,8.3054e-23
0.067454,0.03071,0.03,12.787,0.11992,0.08206,2.7816e-22
0.069107,0.030459,0.03,13.795,0.11999,0.078716,1.0182e-22
0.070768,0.030169,0.03,14.765,0.11981,0.075191,1.9756e-22
0.072436,0.029839,0.03,15.696,0.11938,0.071497,-1.0102e-22
0.074109,0.029465,0.03,16.589,0.11869,0.067646,-1.5478e-22
0.075788,0.029045,0.03,17.444,0.11771,0.063654,-4.3389e-22
0.07747,0.028576,0.03,18.26,0.11644,0.059535,1.15e-22
0.079154,0.028055,0.03,19.035,0.11485,0.055306,-2.2123e-22
0.080839,0.027479,0.03,19.768,0.11293,0.050983,2.3122e-22
0.082524,0.026846,0.03,20.457,0.11067,0.046586,-1.6986e-22
0.084206,0.026152,0.03,21.097,0.10804,0.042134,1.7277e-22
0.085883,0.025395,0.03,21.687,0.10503,0.03765,-3.6998e-24
0.087552,0.024573,0.03,22.222,0.10164,0.033157,7.6226e-22
0.089213,0.023684,0.03,22.698,0.097858,0.028679,3.2649e-24
0.09086,0.022724,0.03,23.11,0.09367,0.024244,1.2844e-24
0.092493,0.021692,0.03,23.455,0.089078,0.019878,2.1264e-24
0.094107,0.020586,0.03,23.725,0.084081,0.01561,-1.7274e-22
0.0957,0.019405,0.03,23.915,0.078685,0.011473,-2.3136e-22
0.097268,0.018146,0.03,24.018,0.072899,0.0074953,5.6802e-23
0.098807,0.016809,0.03,24.028,0.066737,0.003711,-5.4497e-23
0.10031,0.015393,0.03,23.937,0.060219,0.00015192,-2.2212e-22
0.10178,0.013897,0.03,23.737,0.053371,-0.0031497,-4.2992e-22
0.10322,0.012319,0.03,23.419,0.046226,-0.0061632,-1.8105e-22
0.1046,0.01066,0.03,22.974,0.038822,-0.0088605,-4.3059e-22
0.10595,0.0089166,0.03,22.39,0.031207,-0.011219,-2.4134e-22
0.10725,0.0070876,0.03,21.651,0.023432,-0.013223,-1.6077e-22
0.1085,0.005168,0.03,20.743,0.01556,-0.01487,3.3528e-23
0.10972,0.0031504,0.03,19.648,0.0076605,-0.016172,1.5837e-22
0.1109,0.0010248,0.03,18.347,-0.00018015,-0.017151,1.0948e-23
0.11207,-0.0012199,0.03,16.819,-0.0078554,-0.017833,1.4159e-22
0.11321,-0.0035925,0.03,15.041,-0.015227,-0.018231,1.16e-22
0.11432,-0.0060966,0.03,12.989,-0.022121,-0.018342,-1.1085e-22
0.11538,-0.0087299,0.03,10.643,-0.028326,-0.018147,-8.6827e-23
0.11639,-0.011485,0.03,7.9996,-0.033596,-0.017621,1.2815e-22
0.1173,-0.014353,0.03,5.0747,-0.037653,-0.016751,-3.2825e-23
0.11811,-0.017323,0.03,1.9066,-0.040186,-0.015548,1.1584e-23
0.1188,-0.020383,0.03,-1.4337,-0.040851,-0.014059,2.6965e-24
0.11936,-0.023524,0.03,-4.8269,-0.039273,-0.012366,-1.6588e-24
0.11977,-0.026734,0.03,-8.0744,-0.035058,-0.010598,-1.9639e-23
0.12002,-0.030005,0.03,-10.846,-0.027844,-0.0089242,7.3337e-24
0.12012,-0.033325,0.03,-12.676,-0.017434,-0.0075525,2.1899e-24
0.12006,-0.036686,0.03,-13.181,-0.0039847,-0.0067317,2.4257e-25
0.11982,-0.040077,0.03,-12.264,0.012023,-0.0067683,-4.3851e-23
0.11941,-0.043488,0.03,-10.096,0.029966,-0.0082993,-4.8113e-23
0.11884,-0.046909,0.03,-7.5688,0.048251,-0.011755,2.3362e-22
0.11808,-0.05033,0.03,-5.6159,0.063776,-0.015478,-1.8766e-22
0.11715,-0.05374,0.03,-4.2642,0.074609,-0.016868,-2.6009e-24
0.11605,-0.057129,0.03,-3.3516,0.081886,-0.015716,4.7013e-24
0.11477,-0.060487,0.03,-2.6204,0.08761,-0.013724,6.8307e-23
0.11333,-0.063806,0.03,-1.9714,0.092682,-0.011995,1.3223e-22
0.11171,-0.067074,0.03,-1.4576,0.097197,-0.010613,5.6979e-23
0.1095,-0.069936,0.03,-1.1029,0.1009,-0.0089391,1.5402e-22
0.0019326,0.012174,0.03,-216.67,0.059187,0.074852,-1.0128e-23
0.0017002,0.012146,0.03,-186.03,0.058948,0.071557,2.12e-23
0.0014538,0.0121,0.03,-159.46,0.058817,0.068282,2.2068e-23
0.0011932,0.012036,0.03,-136.5,0.058799,0.065031,1.4056e-24
0.00091847,0.011952,0.03,-116.72,0.058893,0.061812,1.9478e-23
0.00062962,0.011847,0.03,-99.679,0.059102,0.05863,8.935e-24
0.00032642,0.011718,0.03,-85.008,0.059427,0.055493,-9.4756e-24
8.6373e-06,0.011565,0.03,-72.404,0.059866,0.052406,-7.7868e-25
-0.00032403,0.011387,0.03,-61.591,0.060419,0.049374,-1.918e-23
-0.000672,0.011181,0.03,-52.327,0.061082,0.046405,7.2188e-25
-0.0010358,0.010946,0.03,-44.402,0.061851,0.043501,-5.2431e-24
-0.0014161,0.01068,0.03,-37.633,0.062724,0.040669,5.8989e-24
-0.0018137,0.010381,0.03,-31.858,0.063696,0.037911,-2.3827e-26
-0.0022296,0.010047,0.03,-26.937,0.064762,0.035232,3.3624e-25
-0.0026649,0.0096761,0.03,-22.748,0.065918,0.032634,2.2517e-24
-0.003121,0.0092648,0.03,-19.187,0.067159,0.030119,-1.0091e-23
-0.0035994,0.0088108,0.03,-16.164,0.06848,0.027691,5.7482e-24
-0.004102,0.008311,0.03,-13.598,0.069877,0.02535,-1.4218e-23
-0.0046309,0.0077621,0.03,-11.421,0.071346,0.023099,-2.2905e-23
-0.0051884,0.0071603,0.03,-9.483,0.07288,0.020937,-1.7573e-23
-0.0057774,0.0065016,0.03,-7.96,0.074432,0.01888,1.0491e-23
-0.0063372,0.0057994,0.03,-6.8229,0.07592,0.016945,3.1165e-23
-0.0068649,0.0050564,0.03,-5.845,0.077314,0.015131,1.0004e-23
-0.0073612,0.0042742,0.03,-5.0508,0.07863,0.013423,-3.4991e-23
-0.0078263,0.0034543,0.03,-4.3987,0.079884,0.011808,-5.3391e-25
-0.0082602,0.0025979,0.03,-3.8568,0.081084,0.010276,-1.6213e-23
-0.0086629,0.0017063,0.03,-3.4015,0.082241,0.0088191,2.9559e-23
-0.009034,0.00078064,0.03,-3.0156,0.08336,0.0074305,1.4196e-23
-0.009373,-0.00017808,0.03,-2.6858,0.084447,0.0061048,-1.004e-24
-0.0096793,-0.0011689,0.03,-2.4021,0.085505,0.0048372,1.2275e-23
-0.0099522,-0.0021908,0.03,-2.1565,0.08654,0.0036234,-4.3042e-23
-0.010191,-0.0032428,0.03,-1.9428,0.087553,0.00246,-2.1437e-23
-0.010394,-0.0043242,0.03,-1.756,0.088546,0.0013436,-2.1426e-23
-0.010561,-0.0054339,0.03,-1.5919,0.089523,0.00027131,-1.613e-25
-0.010691,-0.006571,0.03,-1.4473,0.090484,-0.00075944,-1.3956e-23
-0.010781,-0.0077346,0.03,-1.3194,0.091431,-0.001751,-1.53e-23
-0.010832,-0.0089236,0.03,-1.2059,0.092366,-0.0027055,-2.8798e-23
-0.010841,-0.010137,0.03,-1.1049,0.09329,-0.0036249,-1.3287e-23
-0.010808,-0.011373,0.03,-1.0147,0.094203,-0.0045108,2.3186e-23
-0.01073,-0.012632,0.03,-0.93408,0.095107,-0.0053648,2.2979e-23
-0.010606,-0.01391,0.03,-0.8618,0.096002,-0.0061881,-1.1286e-24
-0.010436,-0.015208,0.03,-0.79689,0.09689,-0.0069821,1.7282e-23
-0.010218,-0.016523,0.03,-0.73846,0.097771,-0.0077477,3.6284e-23
-0.0099498,-0.017854,0.03,-0.68576,0.098647,-0.0084855,5.2108e-25
-0.0096321,-0.019199,0.03,-0.63811,0.099517,-0.0091963,3.6736e-23
-0.0092639,-0.020556,0.03,-0.59494,0.10038,-0.0098803,3.1931e-23
-0.0088449,-0.021924,0.03,-0.55575,0.10125,-0.010538,-4.5104e-24
-0.0083751,-0.023302,0.03,-0.5201,0.10211,-0.011168,-1.5758e-23
-0.0078549,-0.024686,0.03,-0.48761,0.10296,-0.011772,-8.7334e-24
-0.0072852,-0.026077,0.03,-0.45794,0.10382,-0.012348,1.5887e-23
-0.0066674,-0.027471,0.03,-0.43078,0.10468,-0.012895,3.6631e-24
-0.0060039,-0.028868,0.03,-0.40586,0.10553,-0.013412,-1.0311e-23
-0.0052991,-0.030266,0.03,-0.38286,0.10639,-0.013896,-1.0333e-23
-0.004561,-0.031666,0.03,-0.36133,0.10724,-0.014342,-4.2142e-24
-0.0038074,-0.033069,0.03,-0.3406,0.1081,-0.014741,2.048e-24
-0.0030775,-0.034485,0.03,-0.31996,0.10895,-0.01507,1.4144e-24
-0.0024413,-0.035928,0.03,-0.29955,0.10979,-0.015295,-2.7651e-24
-0.0019655,-0.037405,0.03,-0.28006,0.11062,-0.015394,-2.5049e-24
-0.00163,-0.038904,0.03,-0.26125,0.11142,-0.015388,3.7532e-25
-0.001342,-0.040409,0.03,-0.24175,0.11219,-0.015326,-1.7931e-25
-0.0010381,-0.04192,0.03,-0.22242,0.11293,-0.015245,-4.7939e-25
-0.00068913,-0.043435,0.03,-0.20501,0.11365,-0.01516,3.9539e-25
-0.00028678,-0.044951,0.03,-0.18939,0.11434,-0.015073,2.1646e-24
0.00016943,-0.046465,0.03,-0.17537,0.11501,-0.014985,1.9142e-24
0.0006773,-0.047979,0.03,-0.16266,0.11566,-0.014894,2.0881e-24
0.0012338,-0.04949,0.03,-0.15106,0.11629,-0.014799,-1.5425e-24
0.0018359,-0.050998,0.03,-0.14041,0.1169,-0.014697,-2.7636e-26
0.002481,-0.052504,0.03,-0.13059,0.11749,-0.014587,1.3208e-24
0.0031669,-0.054006,0.03,-0.1215,0.11807,-0.014469,-5.5957e-24
0.0038921,-0.055504,0.03,-0.11307,0.11862,-0.014341,-1.7045e-24
0.0046562,-0.056998,0.03,-0.10523,0.11916,-0.014205,2.4802e-25
0.0054592,-0.058487,0.03,-0.09792,0.11968,-0.01406,2.3067e-24
0.0063021,-0.05997,0.03,-0.091104,0.12018,-0.013906,4.4076e-24
0.0071863,-0.061445,0.03,-0.084743,0.12066,-0.013744,-6.9849e-24
0.0081137,-0.062911,0.03,-0.078806,0.12113,-0.013574,-2.559e-24
0.0090865,-0.064366,0.03,-0.073264,0.12158,-0.013397,-2.2626e-24
0.010107,-0.065808,0.03,-0.068093,0.12201,-0.013214,-2.7634e-24
0.011177,-0.067235,0.03,-0.063272,0.12243,-0.013024,3.3115e-25
0.0123,-0.068645,0.03,-0.058777,0.12283,-0.012829,-1.2449e-25
0.013476,-0.070034,0.03,-0.054591,0.12321,-0.012628,8.3101e-24
0.014708,-0.071401,0.03,-0.050696,0.12358,-0.012422,2.5486e-24
0.015998,-0.072743,0.03,-0.047074,0.12393,-0.01221,-2.3484e-25
0.017348,-0.074056,0.03,-0.043713,0.12427,-0.011992,-5.8024e-24
0.018757,-0.075339,0.03,-0.0406,0.12459,-0.011769,-4.3003e-24
0.020229,-0.076587,0.03,-0.037723,0.1249,-0.01154,1.6325e-27
0.021763,-0.077798,0.03,-0.035077,0.12519,-0.011304,-3.9513e-25
0.023361,-0.078967,0.03,-0.032652,0.12546,-0.011062,1.3831e-23
0.025023,-0.080092,0.03,-0.030444,0.12571,-0.010813,-3.6562e-24
0.026749,-0.081169,0.03,-0.028455,0.12595,-0.010557,-1.5016e-24
0.02854,-0.082194,0.03,-0.026685,0.12617,-0.010293,3.8116e-25
0.030394,-0.083164,0.03,-0.02514,0.12637,-0.010021,-2.8555e-24
0.032313,-0.084073,0.03,-0.02383,0.12655,-0.0097405,-9.102e-26
0.034294,-0.08492,0.03,-0.022769,0.1267,-0.0094506,-7.7422e-32
0.036338,-0.085699,0.03,-0.021975,0.12683,-0.009151,7.0537e-25
0.038442,-0.086407,0.03,-0.021477,0.12694,-0.0088409,3.6426e-25
0.040608,-0.08704,0.03,-0.021308,0.12702,-0.0085196,5.029e-28
0.042834,-0.087597,0.03,-0.021516,0.12706,-0.0081861,6.8622e-26
0.045124,-0.088076,0.03,-0.022168,0.12707,-0.007839,-5.4016e-24
0.047481,-0.088476,0.03,-0.023343,0.12704,-0.0074767,9.7237e-25
0.049916,-0.088801,0.03,-0.025118,0.12697,-0.0070981,-2.1897e-23
0.052439,-0.089053,0.03,-0.027551,0.12684,-0.006703,-1.1632e-23
0.055066,-0.089235,0.03,-0.03069,0.12665,-0.0062939,9.3547e-24
0.057804,-0.089344,0.03,-0.034671,0.12639,-0.0058753,8.5412e-24
0.060653,-0.089372,0.03,-0.039793,0.12604,-0.0054535,-5.7898e-24
0.063607,-0.089307,0.03,-0.046529,0.1256,-0.0050354,-1.7763e-25
0.066648,-0.089131,0.03,-0.055396,0.12505,-0.0046285,-1.5163e-23
0.06976,-0.088828,0.03,-0.06684,0.12439,-0.0042417,3.0272e-24
0.072924,-0.088384,0.03,-0.081232,0.1236,-0.0038863,-2.891e-25
0.076122,-0.087788,0.03,-0.098994,0.12268,-0.0035757,-1.2655e-23
0.07934,-0.087033,0.03,-0.1208,0.12161,-0.0033256,-1.2359e-23
0.082564,-0.086113,0.03,-0.14768,0.1204,-0.0031531,-4.2918e-24
0.08578,-0.085024,0.03,-0.18099,0.11903,-0.0030772,-4.7508e-24
0.088978,-0.083766,0.03,-0.22241,0.11749,-0.0031193,-9.6329e-25
0.092145,-0.082337,0.03,-0.27408,0.11578,-0.0033047,-1.4475e-23
0.095271,-0.080738,0.03,-0.33888,0.11388,-0.003663,-3.5165e-23
0.098345,-0.078972,0.03,-0.42078,0.11178,-0.0042286,2.7785e-23
0.10136,-0.077039,0.03,-0.52534,0.10947,-0.0050416,-1.5843e-24
0.1043,-0.074944,0.03,-0.66062,0.10694,-0.0061481,-8.6513e-23
0.10716,-0.07269,0.03,-0.83829,0.10417,-0.0076019,5.2977e-23
0.0019088,0.012407,0.03,-177.71,0.062451,0.074401,4.9719e-25
0.0018981,0.012658,0.03,-145.76,0.06561,0.073923,-2.8146e-24
0.0019016,0.012927,0.03,-119.48,0.068668,0.073414,1.2435e-24
0.0019205,0.013215,0.03,-97.842,0.071623,0.072874,4.5133e-24
0.001956,0.013521,0.03,-79.994,0.074475,0.072302,9.4156e-25
0.0020093,0.013847,0.03,-65.274,0.077225,0.071698,-7.3135e-24
0.0020816,0.014194,0.03,-53.152,0.079872,0.071065,7.0325e-24
0.0021742,0.014561,0.03,-43.187,0.082417,0.070405,-3.8537e-26
0.0022885,0.014951,0.03,-35.018,0.084862,0.069724,0
0.002426,0.015364,0.03,-28.343,0.087207,0.069026,5.1883e-25
0.0025882,0.015802,0.03,-22.909,0.089457,0.068316,7.3041e-25
0.0027767,0.016265,0.03,-18.5,0.091615,0.067599,0
0.0029934,0.016756,0.03,-14.933,0.093686,0.06688,-2.222e-24
0.0032401,0.017277,0.03,-12.05,0.095673,0.066163,8.3432e-26
0.0035189,0.01783,0.03,-9.7177,0.097582,0.06545,-3.4542e-24
0.003832,0.018416,0.03,-7.8256,0.099417,0.064745,1.7555e-24
0.0041818,0.01904,0.03,-6.2849,0.10118,0.06405,1.461e-24
0.004571,0.019704,0.03,-5.0249,0.10287,0.063369,4.7739e-25
0.0050024,0.020411,0.03,-3.9514,0.1045,0.062709,-1.2246e-25
0.0054792,0.021166,0.03,-3.1241,0.10604,0.062101,2.0946e-25
0.0060046,0.021905,0.03,-2.507,0.10747,0.061594,9.4045e-26
0.0065768,0.022626,0.03,-1.9992,0.10879,0.061199,-2.9128e-26
0.0071946,0.023328,0.03,-1.6008,0.11,0.060906,-1.8144e-25
0.0078565,0.024011,0.03,-1.2902,0.11113,0.060709,-6.3925e-25
0.0085615,0.024676,0.03,-1.0517,0.11217,0.060603,-5.5795e-25
0.0093088,0.025321,0.03,-0.87261,0.11313,0.060588,-3.2685e-25
0.010097,0.025946,0.03,-0.74141,0.11403,0.060663,-7.4353e-25
0.010927,0.02655,0.03,-0.64876,0.11487,0.060831,-9.8953e-25
0.011796,0.027133,0.03,-0.59076,0.11566,0.06109,2.2066e-24
0.012705,0.027693,0.03,-0.57191,0.11639,0.061439,-1.6389e-24
0.013653,0.028229,0.03,-0.59867,0.11708,0.061881,8.5482e-25
0.014639,0.02874,0.03,-0.66203,0.11773,0.062435,1.9594e-24
0.015663,0.029225,0.03,-0.72559,0.11839,0.063135,-1.9649e-24
0.016726,0.029681,0.03,-0.74581,0.11909,0.063997,-1.8869e-24
0.017825,0.030108,0.03,-0.72451,0.11979,0.064948,6.066e-24
0.01896,0.030505,0.03,-0.75115,0.12027,0.065781,-3.654e-24
0.020132,0.030868,0.03,-1.0046,0.12013,0.066198,-1.7255e-24
0.021339,0.031197,0.03,-1.7071,0.11895,0.06593,2.0234e-24
0.022581,0.03149,0.03,-3.0247,0.11642,0.06486,1.3995e-25
0.023855,0.031745,0.03,-5.0081,0.11249,0.063081,-3.6264e-24
0.025163,0.031961,0.03,-7.5452,0.10736,0.060887,-1.1309e-23
